dataset,model_folder,model,method,method_label,run_id,run_num,pred_dir,#Queries,#FoundQueries,F1-Cell,Cardinality,Tuple Constr.,AVG-Score,#Tokens,#Tokens (M),Avg Time (s),Total Time (s)
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,sql,SQL,run_7,7,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/sql/run_7/nobel_prizes,50,50,0.7273305282198942,0.8079487179487179,0.4316258741258741,0.655635040098162,12348.0,0.012348,0.7095450059243013,35.47725029621506
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,sql,SQL,run_8,8,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/sql/run_8/nobel_prizes,50,50,0.7273305282198942,0.8079487179487179,0.4316258741258741,0.655635040098162,12348.0,0.012348,0.7099254624580499,35.496273122902494
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,sql,SQL,run_9,9,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/sql/run_9/nobel_prizes,50,50,0.7273305282198942,0.8079487179487179,0.4316258741258741,0.655635040098162,12348.0,0.012348,0.7099321890040301,35.496609450201504
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,sql,SQL,run_10,10,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/sql/run_10/nobel_prizes,50,50,0.7273305282198942,0.8079487179487179,0.4316258741258741,0.655635040098162,12348.0,0.012348,0.7095371563977096,35.47685781988548
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_1,1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_1/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,85.52023476907517,4276.011738453759
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_2,2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_2/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,85.13933780644439,4256.966890322219
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_3,3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_3/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,84.86019424469792,4243.009712234896
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_4,4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_4/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,84.7890415019414,4239.45207509707
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_5,5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_5/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,85.72309125412139,4286.15456270607
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_6,6,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_6/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,85.7486885060824,4287.43442530412
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,85.66890003520413,4283.445001760207
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,85.13740665530553,4256.8703327652765
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,85.09782675025752,4254.891337512876
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes,50,50,0.15226773269752386,0.37836363636363646,0.004,0.1782104563537201,1634600.0,1.6346,88.89232130135875,4444.616065067938
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_1,1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_1/nobel_prizes,50,50,0.193153922084326,0.42372727272727273,0.05381818181818182,0.22356645887659346,837496.0,0.837496,81.48142299059313,4074.0711495296564
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_2,2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_2/nobel_prizes,50,50,0.17315392208432598,0.40372727272727277,0.03381818181818182,0.20356645887659347,822040.0,0.82204,82.64297741509625,4132.148870754812
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_3,3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_3/nobel_prizes,50,50,0.17315392208432598,0.40372727272727277,0.03381818181818182,0.20356645887659347,781943.0,0.781943,71.91873284715344,3595.936642357672
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_4,4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_4/nobel_prizes,50,50,0.213153922084326,0.42622727272727273,0.06131818181818182,0.23356645887659347,709974.0,0.709974,52.57678533363273,2628.839266681636
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_5,5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_5/nobel_prizes,50,50,0.17315392208432598,0.40372727272727277,0.03381818181818182,0.20356645887659347,641363.0,0.641363,45.628657706737286,2281.4328853368643
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_6,6,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_6/nobel_prizes,50,50,0.193153922084326,0.42372727272727273,0.05381818181818182,0.22356645887659346,879112.0,0.879112,71.13584003946394,3556.7920019731973
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_7,7,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_7/nobel_prizes,50,50,0.17315392208432598,0.40372727272727277,0.03381818181818182,0.20356645887659347,688716.0,0.688716,49.04955100314226,2452.477550157113
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_8,8,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_8/nobel_prizes,50,50,0.193153922084326,0.42372727272727273,0.05381818181818182,0.22356645887659346,700697.0,0.700697,49.727806957269785,2486.3903478634893
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_9,9,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_9/nobel_prizes,50,50,0.193153922084326,0.42372727272727273,0.05381818181818182,0.22356645887659346,828446.0,0.828446,68.04916069763247,3402.4580348816235
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_s,GaloisS,run_10,10,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_s/run_10/nobel_prizes,50,50,0.193153922084326,0.42372727272727273,0.05381818181818182,0.22356645887659346,769413.0,0.769413,57.61706566278008,2880.853283139004
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_1,1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_1/nobel_prizes,50,50,0.324931497089169,0.5152727272727273,0.212,0.3507347414539654,451198.0,0.451198,76.67422619923484,3833.711309961742
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_2,2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_2/nobel_prizes,50,50,0.28057334027426384,0.43924242424242427,0.2,0.306605254838896,387373.0,0.387373,54.86196067014709,2743.0980335073546
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_3,3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_3/nobel_prizes,50,50,0.3145968696860285,0.4656526806526806,0.21333333333333332,0.33119429455734745,409239.0,0.409239,44.95143348323065,2247.5716741615324
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_4,4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_4/nobel_prizes,50,50,0.24057334027426383,0.4309090909090909,0.18,0.2838274770611182,403885.0,0.403885,63.56886923683225,3178.4434618416126
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_5,5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_5/nobel_prizes,50,50,0.2605733402742638,0.4509090909090909,0.2,0.30382747706111823,508194.0,0.508194,71.06706716990448,3553.353358495224
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_6,6,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_6/nobel_prizes,50,50,0.2605733402742638,0.4342424242424243,0.18666666666666665,0.2938274770611182,413415.0,0.413415,56.09832306343131,2804.9161531715654
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_7,7,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_7/nobel_prizes,50,50,0.2605733402742638,0.4509090909090909,0.2,0.30382747706111823,439674.0,0.439674,79.83925339621958,3991.9626698109787
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_8,8,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_8/nobel_prizes,50,50,0.2761478083593702,0.4413636363636364,0.18,0.29917048157433546,437850.0,0.43785,57.414587647051086,2870.7293823525542
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_9,9,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_9/nobel_prizes,50,50,0.2605733402742638,0.4542424242424243,0.18666666666666665,0.30049414372778493,478263.0,0.478263,81.78471293178853,4089.2356465894263
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_a,GaloisA,run_10,10,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_a/run_10/nobel_prizes,50,50,0.28057334027426384,0.4359090909090909,0.2,0.30549414372778494,445317.0,0.445317,68.12104389703018,3406.052194851509
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_1,1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_1/nobel_prizes,50,50,0.19122204677009771,0.4207272727272727,0.05381818181818182,0.22192250043851738,796816.0,0.796816,64.96061850183877,3248.030925091938
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_2,2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_2/nobel_prizes,50,50,0.17122204677009772,0.4007272727272727,0.03381818181818182,0.2019225004385174,809522.0,0.809522,64.2215056705405,3211.075283527025
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_3,3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_3/nobel_prizes,50,50,0.19122204677009771,0.4207272727272727,0.05381818181818182,0.22192250043851738,776278.0,0.776278,61.1565815699019,3057.829078495095
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_4,4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_4/nobel_prizes,50,50,0.19122204677009771,0.4207272727272727,0.05381818181818182,0.22192250043851738,894985.0,0.894985,82.12256230812753,4106.128115406376
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_5,5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_5/nobel_prizes,50,50,0.17122204677009772,0.4007272727272727,0.03381818181818182,0.2019225004385174,806615.0,0.806615,66.8105470828549,3340.527354142745
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_6,6,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_6/nobel_prizes,50,50,0.19122204677009771,0.4207272727272727,0.05381818181818182,0.22192250043851738,822850.0,0.82285,73.85267363857362,3692.6336819286807
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_7,7,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_7/nobel_prizes,50,50,0.21122204677009776,0.42322727272727273,0.06131818181818182,0.2319225004385174,841114.0,0.841114,87.9876592760731,4399.382963803655
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_8,8,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_8/nobel_prizes,50,50,0.17122204677009772,0.4007272727272727,0.03381818181818182,0.2019225004385174,645194.0,0.645194,50.741634849403056,2537.0817424701527
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_9,9,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_9/nobel_prizes,50,50,0.19122204677009771,0.4207272727272727,0.05381818181818182,0.22192250043851738,706841.0,0.706841,50.56468768580118,2528.234384290059
nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_f,GaloisF,run_10,10,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_f/run_10/nobel_prizes,50,50,0.17122204677009772,0.4007272727272727,0.03381818181818182,0.2019225004385174,710289.0,0.710289,57.40733343849424,2870.366671924712
